Id	Desc	Name	Atlas	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	Color	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SexReq	SortId	CompoundType	CompondLevel	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	IsCanStorage	IsCanQianKunDai	QianKunDaiGroup	QianKunDaiLevel	IsCanBatchUse	IsNeedAddRemind	IsNeedUseRemind	MaxStorage	SupplyJuqiExp	ItemRmbVal	StallItemID	StallOtherClass	IsNeedSecPasswd
6305	万钧断金石（6级）	Vạn Quân Đoạn Kim Thạch  [6 cấp ]	Icon	wangjunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] Định Thân 3854[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r Định Thân trị càng cao thì lại skill Định Thân  hiệu quả có hiệu lực tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16525	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	136	-1	0	1	1	-1	0	0	-1	0	1
6306	万钧断金石（7级）	Vạn Quân Đoạn Kim Thạch  [ level 7 ]	Icon	wangjunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] Định Thân 5461[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r Định Thân trị càng cao thì lại skill Định Thân  hiệu quả có hiệu lực tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16526	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	137	-1	0	1	1	-1	0	0	-1	0	1
6307	万钧断金石（8级）	Vạn Quân Đoạn Kim Thạch  [8 cấp ]	Icon	wangjunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] Định Thân 7037[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r Định Thân trị càng cao thì lại skill Định Thân  hiệu quả có hiệu lực tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16527	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	138	-1	0	1	1	-1	0	0	-1	0	1
6308	万钧断金石（9级）	Vạn Quân Đoạn Kim Thạch  [9 cấp ]	Icon	wangjunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] Định Thân 8498[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r Định Thân trị càng cao thì lại skill Định Thân  hiệu quả có hiệu lực tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16528	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	139	-1	0	1	1	-1	0	0	-1	0	1
6309	万钧断金石（10级）	Vạn Quân Đoạn Kim Thạch  [ level 10 ]	Icon	wangjunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] Định Thân 10000[-]#r3 viên tương đồng level 10 Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cấp thần Bảo Thạch  #r Định Thân trị càng cao thì lại skill Định Thân  hiệu quả có hiệu lực tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16529	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	140	-1	0	1	1	-1	0	0	-1	0	1
6310	万钧断金石（神级）	Vạn Quân Đoạn Kim Thạch  [ cấp thần ]	Icon	wangjunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] Định Thân 14023[-]#r có thể do 3 viên tương cùng thuộc tính level 10 Bảo Thạch  hợp thành #r Định Thân trị càng cao thì lại skill Định Thân  hiệu quả có hiệu lực tỷ lệ càng cao	2	3	1	5	6	1	300	0	0	1	1	0	999	-1	-1	16530	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	530	-1	0	1	1	-1	0	0	-1	0	1
6311	万钧断金石（12级）	Vạn Quân Đoạn Kim Thạch  [ level 12 ]	Icon	wangjunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] Định Thân 17611[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r Định Thân trị càng cao thì lại skill Định Thân  hiệu quả có hiệu lực tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16531	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	531	-1	0	1	1	-1	0	0	-1	0	1
6400	强震金刚石（1级）	Cường Chấn Kim Cương Thạch  [ 1 level ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 312[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	4	2	1	300	0	0	1	1	0	999	-1	-1	16080	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	141	-1	0	1	1	-1	0	0	-1	0	0
6401	强震金刚石（2级）	Cường Chấn Kim Cương Thạch  [ cấp 2 ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 892[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16081	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	142	-1	0	1	1	-1	0	0	-1	0	0
6402	强震金刚石（3级）	Cường Chấn Kim Cương Thạch  [ cấp 3 ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 1740[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16082	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	143	-1	0	1	1	-1	0	0	-1	0	0
6403	强震金刚石（4级）	Cường Chấn Kim Cương Thạch  [ cấp 4 ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 2731[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16083	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	144	-1	0	1	1	-1	0	0	-1	0	0
6404	强震金刚石（5级）	Cường Chấn Kim Cương Thạch  [ level 5 ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 3827[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16084	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	145	-1	0	1	1	-1	0	0	-1	0	0
6405	强震金刚石（6级）	Cường Chấn Kim Cương Thạch  [6 cấp ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 5010[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16085	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	146	-1	0	1	1	-1	0	0	-1	0	1
6406	强震金刚石（7级）	Cường Chấn Kim Cương Thạch  [ level 7 ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 7099[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16086	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	147	-1	0	1	1	-1	0	0	-1	0	1
6407	强震金刚石（8级）	Cường Chấn Kim Cương Thạch  [8 cấp ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 9148[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16087	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	148	-1	0	1	1	-1	0	0	-1	0	1
6408	强震金刚石（9级）	Cường Chấn Kim Cương Thạch  [9 cấp ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 11048[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16088	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	149	-1	0	1	1	-1	0	0	-1	0	1
6409	强震金刚石（10级）	Cường Chấn Kim Cương Thạch  [ level 10 ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 13000[-]#r3 viên tương đồng level 10 Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cấp thần Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16089	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	150	-1	0	1	1	-1	0	0	-1	0	1
6410	强震金刚石（神级）	Cường Chấn Kim Cương Thạch  [ cấp thần ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 18230[-]#r có thể do 3 viên tương cùng thuộc tính level 10 Bảo Thạch  hợp thành #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	5	6	1	300	0	0	1	1	0	999	-1	-1	16090	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	540	-1	0	1	1	-1	0	0	-1	0	1
6411	强震金刚石（12级）	Cường Chấn Kim Cương Thạch  [ level 12 ]	Icon	qiangzhenjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] mê muội resistance 22894[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.choáng  trị càng cao thì lại chịu đến choáng  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16091	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	541	-1	0	1	1	-1	0	0	-1	0	1
6500	摄心金刚石（1级）	Nhiếp Tâm Kim Cương Thạch  [ 1 level ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 312[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	4	2	1	300	0	0	1	1	0	999	-1	-1	16060	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	151	-1	0	1	1	-1	0	0	-1	0	0
6501	摄心金刚石（2级）	Nhiếp Tâm Kim Cương Thạch  [ cấp 2 ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 892[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16061	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	152	-1	0	1	1	-1	0	0	-1	0	0
6502	摄心金刚石（3级）	Nhiếp Tâm Kim Cương Thạch  [ cấp 3 ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 1740[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16062	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	153	-1	0	1	1	-1	0	0	-1	0	0
6503	摄心金刚石（4级）	Nhiếp Tâm Kim Cương Thạch  [ cấp 4 ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 2731[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16063	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	154	-1	0	1	1	-1	0	0	-1	0	0
6504	摄心金刚石（5级）	Nhiếp Tâm Kim Cương Thạch  [ level 5 ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 3827[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16064	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	155	-1	0	1	1	-1	0	0	-1	0	0
6505	摄心金刚石（6级）	Nhiếp Tâm Kim Cương Thạch  [6 cấp ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 5010[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16065	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	156	-1	0	1	1	-1	0	0	-1	0	1
6506	摄心金刚石（7级）	Nhiếp Tâm Kim Cương Thạch  [ level 7 ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 7099[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16066	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	157	-1	0	1	1	-1	0	0	-1	0	1
6507	摄心金刚石（8级）	Nhiếp Tâm Kim Cương Thạch  [8 cấp ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 9148[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16067	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	158	-1	0	1	1	-1	0	0	-1	0	1
6508	摄心金刚石（9级）	Nhiếp Tâm Kim Cương Thạch  [9 cấp ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 11048[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16068	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	159	-1	0	1	1	-1	0	0	-1	0	1
6509	摄心金刚石（10级）	Nhiếp Tâm Kim Cương Thạch  [ level 10 ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 13000[-]#r3 viên tương đồng level 10 Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cấp thần Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16069	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	160	-1	0	1	1	-1	0	0	-1	0	1
6510	摄心金刚石（神级）	Nhiếp Tâm Kim Cương Thạch  [ cấp thần ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 18230[-]#r có thể do 3 viên tương cùng thuộc tính level 10 Bảo Thạch  hợp thành #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	5	6	1	300	0	0	1	1	0	999	-1	-1	16070	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	550	-1	0	1	1	-1	0	0	-1	0	1
6511	摄心金刚石（12级）	Nhiếp Tâm Kim Cương Thạch  [ level 12 ]	Icon	shexinjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Mị Hoặc 22894[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Mị Hoặc trị càng cao thì lại chịu đến Mị Hoặc  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16071	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	551	-1	0	1	1	-1	0	0	-1	0	1
6600	御魂金刚石（1级）	Ngự Hồn Kim Cương Thạch  [ 1 level ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 312[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	4	2	1	300	0	0	1	1	0	999	-1	-1	16040	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	161	-1	0	1	1	-1	0	0	-1	0	0
6601	御魂金刚石（2级）	Ngự Hồn Kim Cương Thạch  [ cấp 2 ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 892[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16041	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	162	-1	0	1	1	-1	0	0	-1	0	0
6602	御魂金刚石（3级）	Ngự Hồn Kim Cương Thạch  [ cấp 3 ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 1740[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16042	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	163	-1	0	1	1	-1	0	0	-1	0	0
6603	御魂金刚石（4级）	Ngự Hồn Kim Cương Thạch  [ cấp 4 ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 2731[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16043	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	164	-1	0	1	1	-1	0	0	-1	0	0
6604	御魂金刚石（5级）	Ngự Hồn Kim Cương Thạch  [ level 5 ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 3827[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16044	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	165	-1	0	1	1	-1	0	0	-1	0	0
6605	御魂金刚石（6级）	Ngự Hồn Kim Cương Thạch  [6 cấp ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 5010[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16045	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	166	-1	0	1	1	-1	0	0	-1	0	1
6606	御魂金刚石（7级）	Ngự Hồn Kim Cương Thạch  [ level 7 ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 7099[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16046	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	167	-1	0	1	1	-1	0	0	-1	0	1
6607	御魂金刚石（8级）	Ngự Hồn Kim Cương Thạch  [8 cấp ]	Icon	yuhunjingangshi	Phòng ngự loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] K.Hôn Thụy 9148[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r K.Hôn Thụy trị càng cao thì lại chịu đến Hôn Thụy  hiệu quả tỷ lệ càng thấp	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16047	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	168	-1	0	1	1	-1	0	0	-1	0	1
