Id	Desc	NeedMinLevel	NeedSkillId	NeedMinLayer	MinNeedFirstLayerAddPoint	MinNeedSecondLayerAddPoint	MinNeedThirdLayerAddPoint	MinNeedTotaddAddPoint	NextSkillId	MutexId	MaxLevBeforeSamsara	MaxLevSamsara	IsRecommendLevUp
12013	无量真言-天音-13级	182	-1	3	-1	-1	6	-1	12014	2	9	22	0
12014	无量真言-天音-14级	186	-1	3	-1	-1	6	-1	12015	2	9	22	0
12015	无量真言-天音-15级	191	-1	3	-1	-1	6	-1	12016	2	9	22	0
12016	无量真言-天音-16级	196	-1	3	-1	-1	6	-1	12017	2	9	22	0
12017	无量真言-天音-17级	203	-1	3	-1	-1	6	-1	12018	2	9	22	0
12018	无量真言-天音-18级	210	-1	3	-1	-1	6	-1	12019	2	9	22	0
12019	无量真言-天音-19级	219	-1	3	-1	-1	6	-1	12020	2	9	22	0
12020	无量真言-天音-20级	229	-1	3	-1	-1	6	-1	12021	2	9	22	0
12021	无量真言-天音-21级	240	-1	3	-1	-1	6	-1	12022	2	9	22	0
12022	无量真言-天音-22级	251	-1	3	-1	-1	6	-1	-1	2	9	22	0
12023	无量真言-天音-23级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12024	无量真言-天音-24级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12025	无量真言-天音-25级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12026	无量真言-天音-26级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12027	无量真言-天音-27级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12028	无量真言-天音-28级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12029	无量真言-天音-29级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12030	无量真言-天音-30级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12100	万象生佛-天音-0级	0	-1	3	-1	-1	6	-1	12101	2	9	22	0
12101	万象生佛-天音-1级	60	-1	3	-1	-1	6	-1	12102	2	9	22	0
12102	万象生佛-天音-2级	65	-1	3	-1	-1	6	-1	12103	2	9	22	0
12103	万象生佛-天音-3级	72	-1	3	-1	-1	6	-1	12104	2	9	22	0
12104	万象生佛-天音-4级	80	-1	3	-1	-1	6	-1	12105	2	9	22	0
12105	万象生佛-天音-5级	90	-1	3	-1	-1	6	-1	12106	2	9	22	0
12106	万象生佛-天音-6级	102	-1	3	-1	-1	6	-1	12107	2	9	22	0
12107	万象生佛-天音-7级	115	-1	3	-1	-1	6	-1	12108	2	9	22	0
12108	万象生佛-天音-8级	130	-1	3	-1	-1	6	-1	12109	2	9	22	0
12109	万象生佛-天音-9级	150	-1	3	-1	-1	6	-1	12110	2	9	22	0
12110	万象生佛-天音-10级	171	-1	3	-1	-1	6	-1	12111	2	9	22	0
12111	万象生佛-天音-11级	174	-1	3	-1	-1	6	-1	12112	2	9	22	0
12112	万象生佛-天音-12级	178	-1	3	-1	-1	6	-1	12113	2	9	22	0
12113	万象生佛-天音-13级	182	-1	3	-1	-1	6	-1	12114	2	9	22	0
12114	万象生佛-天音-14级	186	-1	3	-1	-1	6	-1	12115	2	9	22	0
12115	万象生佛-天音-15级	191	-1	3	-1	-1	6	-1	12116	2	9	22	0
12116	万象生佛-天音-16级	196	-1	3	-1	-1	6	-1	12117	2	9	22	0
12117	万象生佛-天音-17级	203	-1	3	-1	-1	6	-1	12118	2	9	22	0
12118	万象生佛-天音-18级	210	-1	3	-1	-1	6	-1	12119	2	9	22	0
12119	万象生佛-天音-19级	219	-1	3	-1	-1	6	-1	12120	2	9	22	0
12120	万象生佛-天音-20级	229	-1	3	-1	-1	6	-1	12121	2	9	22	0
12121	万象生佛-天音-21级	240	-1	3	-1	-1	6	-1	12122	2	9	22	0
12122	万象生佛-天音-22级	251	-1	3	-1	-1	6	-1	-1	2	9	22	0
12123	万象生佛-天音-23级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12124	万象生佛-天音-24级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12125	万象生佛-天音-25级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12126	万象生佛-天音-26级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12127	万象生佛-天音-27级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12128	万象生佛-天音-28级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12129	万象生佛-天音-29级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12130	万象生佛-天音-30级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
20200	普攻-鬼王-0级	0	-1	1	0	-1	-1	-1	20201	-1	15	22	1
20201	普攻-鬼王-1级	1	-1	1	0	-1	-1	-1	20202	-1	15	22	1
20202	普攻-鬼王-2级	5	-1	1	0	-1	-1	-1	20203	-1	15	22	1
20203	普攻-鬼王-3级	8	-1	1	0	-1	-1	-1	20204	-1	15	22	1
20204	普攻-鬼王-4级	16	-1	1	0	-1	-1	-1	20205	-1	15	22	1
20205	普攻-鬼王-5级	19	-1	1	0	-1	-1	-1	20206	-1	15	22	1
20206	普攻-鬼王-6级	25	-1	1	0	-1	-1	-1	20207	-1	15	22	1
20207	普攻-鬼王-7级	31	-1	1	0	-1	-1	-1	20208	-1	15	22	1
20208	普攻-鬼王-8级	38	-1	1	0	-1	-1	-1	20209	-1	15	22	1
20209	普攻-鬼王-9级	43	-1	1	0	-1	-1	-1	20210	-1	15	22	1
20210	普攻-鬼王-10级	49	-1	1	0	-1	-1	-1	20211	-1	15	22	1
20211	普攻-鬼王-11级	55	-1	1	0	-1	-1	-1	20212	-1	15	22	1
20212	普攻-鬼王-12级	61	-1	1	0	-1	-1	-1	20213	-1	15	22	1
20213	普攻-鬼王-13级	67	-1	1	0	-1	-1	-1	20214	-1	15	22	1
20214	普攻-鬼王-14级	73	-1	1	0	-1	-1	-1	20215	-1	15	22	1
20215	普攻-鬼王-15级	79	-1	1	0	-1	-1	-1	20216	-1	15	22	0
20216	普攻-鬼王-16级	151	-1	1	0	-1	-1	-1	20217	-1	15	22	0
20217	普攻-鬼王-17级	159	-1	1	0	-1	-1	-1	20218	-1	15	22	0
20218	普攻-鬼王-18级	167	-1	1	0	-1	-1	-1	20219	-1	15	22	0
20219	普攻-鬼王-19级	176	-1	1	0	-1	-1	-1	20220	-1	15	22	0
20220	普攻-鬼王-20级	185	-1	1	0	-1	-1	-1	20221	-1	15	22	0
20221	普攻-鬼王-21级	194	-1	1	0	-1	-1	-1	20222	-1	15	22	0
20222	普攻-鬼王-22级	203	-1	1	0	-1	-1	-1	-1	-1	15	22	0
20300	火焰刀-鬼王-0级	0	-1	1	0	-1	-1	-1	20301	-1	13	22	1
20301	火焰刀-鬼王-1级	2	-1	1	0	-1	-1	-1	20302	-1	13	22	1
20302	火焰刀-鬼王-2级	6	-1	1	0	-1	-1	-1	20303	-1	13	22	1
20303	火焰刀-鬼王-3级	11	-1	1	0	-1	-1	-1	20304	-1	13	22	1
20304	火焰刀-鬼王-4级	17	-1	1	0	-1	-1	-1	20305	-1	13	22	1
20305	火焰刀-鬼王-5级	23	-1	1	0	-1	-1	-1	20306	-1	13	22	1
20306	火焰刀-鬼王-6级	30	-1	1	0	-1	-1	-1	20307	-1	13	22	1
20307	火焰刀-鬼王-7级	37	-1	1	0	-1	-1	-1	20308	-1	13	22	1
20308	火焰刀-鬼王-8级	44	-1	1	0	-1	-1	-1	20309	-1	13	22	0
20309	火焰刀-鬼王-9级	51	-1	1	0	-1	-1	-1	20310	-1	13	22	0
20310	火焰刀-鬼王-10级	58	-1	1	0	-1	-1	-1	20311	-1	13	22	0
20311	火焰刀-鬼王-11级	65	-1	1	0	-1	-1	-1	20312	-1	13	22	0
20312	火焰刀-鬼王-12级	72	-1	1	0	-1	-1	-1	20313	-1	13	22	0
20313	火焰刀-鬼王-13级	79	-1	1	0	-1	-1	-1	20314	-1	13	22	0
20314	火焰刀-鬼王-14级	152	-1	1	0	-1	-1	-1	20315	-1	13	22	0
20315	火焰刀-鬼王-15级	160	-1	1	0	-1	-1	-1	20316	-1	13	22	0
20316	火焰刀-鬼王-16级	168	-1	1	0	-1	-1	-1	20317	-1	13	22	0
20317	火焰刀-鬼王-17级	177	-1	1	0	-1	-1	-1	20318	-1	13	22	0
20318	火焰刀-鬼王-18级	186	-1	1	0	-1	-1	-1	20319	-1	13	22	0
20319	火焰刀-鬼王-19级	195	-1	1	0	-1	-1	-1	20320	-1	13	22	0
20320	火焰刀-鬼王-20级	204	-1	1	0	-1	-1	-1	20321	-1	13	22	0
20321	火焰刀-鬼王-21级	213	-1	1	0	-1	-1	-1	20322	-1	13	22	0
20322	火焰刀-鬼王-22级	222	-1	1	0	-1	-1	-1	-1	-1	13	22	0
20400	绝情咒-鬼王-0级	0	-1	1	1	-1	-1	-1	20401	-1	17	22	1
20401	绝情咒-鬼王-1级	3	-1	1	1	-1	-1	-1	20402	-1	17	22	1
20402	绝情咒-鬼王-2级	7	-1	1	1	-1	-1	-1	20403	-1	17	22	1
20403	绝情咒-鬼王-3级	12	-1	1	1	-1	-1	-1	20404	-1	17	22	1
20404	绝情咒-鬼王-4级	18	-1	1	1	-1	-1	-1	20405	-1	17	22	1
20405	绝情咒-鬼王-5级	24	-1	1	1	-1	-1	-1	20406	-1	17	22	1
20406	绝情咒-鬼王-6级	30	-1	1	1	-1	-1	-1	20407	-1	17	22	1
20407	绝情咒-鬼王-7级	36	-1	1	1	-1	-1	-1	20408	-1	17	22	1
20408	绝情咒-鬼王-8级	42	-1	1	1	-1	-1	-1	20409	-1	17	22	1
20409	绝情咒-鬼王-9级	48	-1	1	1	-1	-1	-1	20410	-1	17	22	1
20410	绝情咒-鬼王-10级	54	-1	1	1	-1	-1	-1	20411	-1	17	22	1
20411	绝情咒-鬼王-11级	60	-1	1	1	-1	-1	-1	20412	-1	17	22	1
20412	绝情咒-鬼王-12级	66	-1	1	1	-1	-1	-1	20413	-1	17	22	0
20413	绝情咒-鬼王-13级	72	-1	1	1	-1	-1	-1	20414	-1	17	22	0
20414	绝情咒-鬼王-14级	78	-1	1	1	-1	-1	-1	20415	-1	17	22	0
20415	绝情咒-鬼王-15级	84	-1	1	1	-1	-1	-1	20416	-1	17	22	0
20416	绝情咒-鬼王-16级	90	-1	1	1	-1	-1	-1	20417	-1	17	22	0
20417	绝情咒-鬼王-17级	96	-1	1	1	-1	-1	-1	20418	-1	17	22	0
20418	绝情咒-鬼王-18级	153	-1	1	1	-1	-1	-1	20419	-1	17	22	0
20419	绝情咒-鬼王-19级	161	-1	1	1	-1	-1	-1	20420	-1	17	22	0
20420	绝情咒-鬼王-20级	169	-1	1	1	-1	-1	-1	20421	-1	17	22	0
20421	绝情咒-鬼王-21级	178	-1	1	1	-1	-1	-1	20422	-1	17	22	0
20422	绝情咒-鬼王-22级	187	-1	1	1	-1	-1	-1	-1	-1	17	22	0
20500	修罗斩-鬼王-0级	0	-1	1	0	-1	-1	-1	20501	-1	9	22	1
20501	修罗斩-鬼王-1级	4	-1	1	0	-1	-1	-1	20502	-1	9	22	1
20502	修罗斩-鬼王-2级	9	-1	1	0	-1	-1	-1	20503	-1	9	22	1
20503	修罗斩-鬼王-3级	14	-1	1	0	-1	-1	-1	20504	-1	9	22	1
20504	修罗斩-鬼王-4级	20	-1	1	0	-1	-1	-1	20505	-1	9	22	1
20505	修罗斩-鬼王-5级	26	-1	1	0	-1	-1	-1	20506	-1	9	22	1
20506	修罗斩-鬼王-6级	33	-1	1	0	-1	-1	-1	20507	-1	9	22	1
20507	修罗斩-鬼王-7级	41	-1	1	0	-1	-1	-1	20508	-1	9	22	1
20508	修罗斩-鬼王-8级	50	-1	1	0	-1	-1	-1	20509	-1	9	22	1
20509	修罗斩-鬼王-9级	60	-1	1	0	-1	-1	-1	20510	-1	9	22	1
20510	修罗斩-鬼王-10级	155	-1	1	0	-1	-1	-1	20511	-1	9	22	1
20511	修罗斩-鬼王-11级	161	-1	1	0	-1	-1	-1	20512	-1	9	22	1
20512	修罗斩-鬼王-12级	167	-1	1	0	-1	-1	-1	20513	-1	9	22	0
20513	修罗斩-鬼王-13级	173	-1	1	0	-1	-1	-1	20514	-1	9	22	0
20514	修罗斩-鬼王-14级	179	-1	1	0	-1	-1	-1	20515	-1	9	22	0
20515	修罗斩-鬼王-15级	185	-1	1	0	-1	-1	-1	20516	-1	9	22	0
20516	修罗斩-鬼王-16级	191	-1	1	0	-1	-1	-1	20517	-1	9	22	0
20517	修罗斩-鬼王-17级	197	-1	1	0	-1	-1	-1	20518	-1	9	22	0
20518	修罗斩-鬼王-18级	203	-1	1	0	-1	-1	-1	20519	-1	9	22	0
20519	修罗斩-鬼王-19级	209	-1	1	0	-1	-1	-1	20520	-1	9	22	0
20520	修罗斩-鬼王-20级	215	-1	1	0	-1	-1	-1	20521	-1	9	22	0
20521	修罗斩-鬼王-21级	221	-1	1	0	-1	-1	-1	20522	-1	9	22	0
20522	修罗斩-鬼王-22级	227	-1	1	0	-1	-1	-1	-1	-1	9	22	0
20600	血誓-鬼王-0级	0	-1	1	8	-1	-1	-1	20601	-1	16	22	1
20601	血誓-鬼王-1级	10	-1	1	8	-1	-1	-1	20602	-1	16	22	1
20602	血誓-鬼王-2级	15	-1	1	8	-1	-1	-1	20603	-1	16	22	1
20603	血誓-鬼王-3级	21	-1	1	8	-1	-1	-1	20604	-1	16	22	1
20604	血誓-鬼王-4级	27	-1	1	8	-1	-1	-1	20605	-1	16	22	1
20605	血誓-鬼王-5级	32	-1	1	8	-1	-1	-1	20606	-1	16	22	1
20606	血誓-鬼王-6级	39	-1	1	8	-1	-1	-1	20607	-1	16	22	1
20607	血誓-鬼王-7级	45	-1	1	8	-1	-1	-1	20608	-1	16	22	1
20608	血誓-鬼王-8级	51	-1	1	8	-1	-1	-1	20609	-1	16	22	1
20609	血誓-鬼王-9级	57	-1	1	8	-1	-1	-1	20610	-1	16	22	1
20610	血誓-鬼王-10级	63	-1	1	8	-1	-1	-1	20611	-1	16	22	1
20611	血誓-鬼王-11级	69	-1	1	8	-1	-1	-1	20612	-1	16	22	1
20612	血誓-鬼王-12级	75	-1	1	8	-1	-1	-1	20613	-1	16	22	1
20613	血誓-鬼王-13级	81	-1	1	8	-1	-1	-1	20614	-1	16	22	1
20614	血誓-鬼王-14级	87	-1	1	8	-1	-1	-1	20615	-1	16	22	1
20615	血誓-鬼王-15级	93	-1	1	8	-1	-1	-1	20616	-1	16	22	1
20616	血誓-鬼王-16级	99	-1	1	8	-1	-1	-1	20617	-1	16	22	1
20617	血誓-鬼王-17级	157	-1	1	8	-1	-1	-1	20618	-1	16	22	1
20618	血誓-鬼王-18级	165	-1	1	8	-1	-1	-1	20619	-1	16	22	1
20619	血誓-鬼王-19级	173	-1	1	8	-1	-1	-1	20620	-1	16	22	1
20620	血誓-鬼王-20级	182	-1	1	8	-1	-1	-1	20621	-1	16	22	1
20621	血誓-鬼王-21级	191	-1	1	8	-1	-1	-1	20622	-1	16	22	1
20622	血誓-鬼王-22级	200	-1	1	8	-1	-1	-1	-1	-1	16	22	0
20700	天魔舞-鬼王-0级	0	-1	2	0	0	-1	-1	20701	-1	14	22	1
20701	天魔舞-鬼王-1级	13	-1	2	0	0	-1	-1	20702	-1	14	22	1
20702	天魔舞-鬼王-2级	22	-1	2	14	0	-1	-1	20703	-1	14	22	1
20703	天魔舞-鬼王-3级	28	-1	2	14	0	-1	-1	20704	-1	14	22	1
20704	天魔舞-鬼王-4级	34	-1	2	14	0	-1	-1	20705	-1	14	22	1
20705	天魔舞-鬼王-5级	40	-1	2	14	0	-1	-1	20706	-1	14	22	1
20706	天魔舞-鬼王-6级	46	-1	2	14	0	-1	-1	20707	-1	14	22	1
20707	天魔舞-鬼王-7级	52	-1	2	14	0	-1	-1	20708	-1	14	22	1
20708	天魔舞-鬼王-8级	58	-1	2	14	0	-1	-1	20709	-1	14	22	1
20709	天魔舞-鬼王-9级	65	-1	2	14	0	-1	-1	20710	-1	14	22	1
20710	天魔舞-鬼王-10级	72	-1	2	14	0	-1	-1	20711	-1	14	22	1
20711	天魔舞-鬼王-11级	79	-1	2	14	0	-1	-1	20712	-1	14	22	1
20712	天魔舞-鬼王-12级	86	-1	2	14	0	-1	-1	20713	-1	14	22	1
20713	天魔舞-鬼王-13级	93	-1	2	14	0	-1	-1	20714	-1	14	22	1
20714	天魔舞-鬼王-14级	100	-1	2	14	0	-1	-1	20715	-1	14	22	1
20715	天魔舞-鬼王-15级	159	-1	2	14	0	-1	-1	20716	-1	14	22	1
20716	天魔舞-鬼王-16级	165	-1	2	14	0	-1	-1	20717	-1	14	22	1
20717	天魔舞-鬼王-17级	171	-1	2	14	0	-1	-1	20718	-1	14	22	1
20718	天魔舞-鬼王-18级	177	-1	2	14	0	-1	-1	20719	-1	14	22	1
20719	天魔舞-鬼王-19级	183	-1	2	14	0	-1	-1	20720	-1	14	22	1
20720	天魔舞-鬼王-20级	189	-1	2	14	0	-1	-1	20721	-1	14	22	1
20721	天魔舞-鬼王-21级	195	-1	2	14	0	-1	-1	20722	-1	14	22	1
20722	天魔舞-鬼王-22级	201	-1	2	14	0	-1	-1	-1	-1	14	22	0
20800	追风咒-鬼王-0级	0	-1	2	-1	2	-1	-1	20801	-1	11	22	1
20801	追风咒-鬼王-1级	25	-1	2	-1	2	-1	-1	20802	-1	11	22	1
20802	追风咒-鬼王-2级	29	-1	2	-1	2	-1	-1	20803	-1	11	22	1
20803	追风咒-鬼王-3级	36	-1	2	-1	2	-1	-1	20804	-1	11	22	1
20804	追风咒-鬼王-4级	42	-1	2	-1	2	-1	-1	20805	-1	11	22	1
20805	追风咒-鬼王-5级	48	-1	2	-1	2	-1	-1	20806	-1	11	22	1
20806	追风咒-鬼王-6级	54	-1	2	-1	2	-1	-1	20807	-1	11	22	1
20807	追风咒-鬼王-7级	61	-1	2	-1	2	-1	-1	20808	-1	11	22	1
20808	追风咒-鬼王-8级	68	-1	2	-1	2	-1	-1	20809	-1	11	22	1
20809	追风咒-鬼王-9级	75	-1	2	-1	2	-1	-1	20810	-1	11	22	1
20810	追风咒-鬼王-10级	82	-1	2	-1	2	-1	-1	20811	-1	11	22	1
20811	追风咒-鬼王-11级	91	-1	2	-1	2	-1	-1	20812	-1	11	22	1
20812	追风咒-鬼王-12级	161	-1	2	-1	2	-1	-1	20813	-1	11	22	1
20813	追风咒-鬼王-13级	167	-1	2	-1	2	-1	-1	20814	-1	11	22	1
20814	追风咒-鬼王-14级	173	-1	2	-1	2	-1	-1	20815	-1	11	22	1
20815	追风咒-鬼王-15级	179	-1	2	-1	2	-1	-1	20816	-1	11	22	1
20816	追风咒-鬼王-16级	185	-1	2	-1	2	-1	-1	20817	-1	11	22	1
20817	追风咒-鬼王-17级	191	-1	2	-1	2	-1	-1	20818	-1	11	22	1
20818	追风咒-鬼王-18级	197	-1	2	-1	2	-1	-1	20819	-1	11	22	1
20819	追风咒-鬼王-19级	203	-1	2	-1	2	-1	-1	20820	-1	11	22	1
20820	追风咒-鬼王-20级	210	-1	2	-1	2	-1	-1	20821	-1	11	22	1
20821	追风咒-鬼王-21级	217	-1	2	-1	2	-1	-1	20822	-1	11	22	1
20822	追风咒-鬼王-22级	224	-1	2	-1	2	-1	-1	-1	-1	11	22	0
20900	霸天戮杀-鬼王-0级	0	-1	2	-1	2	-1	-1	20901	-1	13	22	1
20901	霸天戮杀-鬼王-1级	25	-1	2	-1	2	-1	-1	20902	-1	13	22	1
20902	霸天戮杀-鬼王-2级	29	-1	2	-1	2	-1	-1	20903	-1	13	22	1
20903	霸天戮杀-鬼王-3级	36	-1	2	-1	2	-1	-1	20904	-1	13	22	1
20904	霸天戮杀-鬼王-4级	42	-1	2	-1	2	-1	-1	20905	-1	13	22	1
20905	霸天戮杀-鬼王-5级	48	-1	2	-1	2	-1	-1	20906	-1	13	22	1
20906	霸天戮杀-鬼王-6级	54	-1	2	-1	2	-1	-1	20907	-1	13	22	1
20907	霸天戮杀-鬼王-7级	60	-1	2	-1	2	-1	-1	20908	-1	13	22	1
20908	霸天戮杀-鬼王-8级	66	-1	2	-1	2	-1	-1	20909	-1	13	22	1
20909	霸天戮杀-鬼王-9级	72	-1	2	-1	2	-1	-1	20910	-1	13	22	1
20910	霸天戮杀-鬼王-10级	78	-1	2	-1	2	-1	-1	20911	-1	13	22	1
20911	霸天戮杀-鬼王-11级	84	-1	2	-1	2	-1	-1	20912	-1	13	22	1
20912	霸天戮杀-鬼王-12级	90	-1	2	-1	2	-1	-1	20913	-1	13	22	1
20913	霸天戮杀-鬼王-13级	96	-1	2	-1	2	-1	-1	20914	-1	13	22	1
20914	霸天戮杀-鬼王-14级	161	-1	2	-1	2	-1	-1	20915	-1	13	22	1
20915	霸天戮杀-鬼王-15级	169	-1	2	-1	2	-1	-1	20916	-1	13	22	1
20916	霸天戮杀-鬼王-16级	177	-1	2	-1	2	-1	-1	20917	-1	13	22	1
20917	霸天戮杀-鬼王-17级	186	-1	2	-1	2	-1	-1	20918	-1	13	22	1
20918	霸天戮杀-鬼王-18级	195	-1	2	-1	2	-1	-1	20919	-1	13	22	1
20919	霸天戮杀-鬼王-19级	204	-1	2	-1	2	-1	-1	20920	-1	13	22	1
20920	霸天戮杀-鬼王-20级	213	-1	2	-1	2	-1	-1	20921	-1	13	22	1
20921	霸天戮杀-鬼王-21级	222	-1	2	-1	2	-1	-1	20922	-1	13	22	1
20922	霸天戮杀-鬼王-22级	231	-1	2	-1	2	-1	-1	-1	-1	13	22	0
21000	戾气-鬼王-0级	0	-1	2	-1	4	-1	-1	21001	-1	19	22	1
21001	戾气-鬼王-1级	30	-1	2	-1	4	-1	-1	21002	-1	19	22	1
21002	戾气-鬼王-2级	35	-1	2	-1	4	-1	-1	21003	-1	19	22	1
21003	戾气-鬼王-3级	41	-1	2	-1	4	-1	-1	21004	-1	19	22	1
21004	戾气-鬼王-4级	47	-1	2	-1	4	-1	-1	21005	-1	19	22	1
21005	戾气-鬼王-5级	53	-1	2	-1	4	-1	-1	21006	-1	19	22	1
21006	戾气-鬼王-6级	59	-1	2	-1	4	-1	-1	21007	-1	19	22	1
21007	戾气-鬼王-7级	65	-1	2	-1	4	-1	-1	21008	-1	19	22	1
21008	戾气-鬼王-8级	71	-1	2	-1	4	-1	-1	21009	-1	19	22	1
21009	戾气-鬼王-9级	77	-1	2	-1	4	-1	-1	21010	-1	19	22	1
21010	戾气-鬼王-10级	83	-1	2	-1	4	-1	-1	21011	-1	19	22	1
21011	戾气-鬼王-11级	89	-1	2	-1	4	-1	-1	21012	-1	19	22	1
21012	戾气-鬼王-12级	95	-1	2	-1	4	-1	-1	21013	-1	19	22	0
21013	戾气-鬼王-13级	101	-1	2	-1	4	-1	-1	21014	-1	19	22	0
21014	戾气-鬼王-14级	107	-1	2	-1	4	-1	-1	21015	-1	19	22	0
21015	戾气-鬼王-15级	113	-1	2	-1	4	-1	-1	21016	-1	19	22	0
21016	戾气-鬼王-16级	119	-1	2	-1	4	-1	-1	21017	-1	19	22	0
21017	戾气-鬼王-17级	125	-1	2	-1	4	-1	-1	21018	-1	19	22	0
21018	戾气-鬼王-18级	131	-1	2	-1	4	-1	-1	21019	-1	19	22	0
21019	戾气-鬼王-19级	137	-1	2	-1	4	-1	-1	21020	-1	19	22	0
21020	戾气-鬼王-20级	164	-1	2	-1	4	-1	-1	21021	-1	19	22	0
21021	戾气-鬼王-21级	172	-1	2	-1	4	-1	-1	21022	-1	19	22	0
21022	戾气-鬼王-22级	182	-1	2	-1	4	-1	-1	-1	-1	19	22	0
21100	枯木咒-鬼王-0级	0	-1	2	-1	6	-1	-1	21101	-1	15	22	1
21101	枯木咒-鬼王-1级	36	-1	2	-1	6	-1	-1	21102	-1	15	22	1
21102	枯木咒-鬼王-2级	40	-1	2	-1	6	-1	-1	21103	-1	15	22	1
21103	枯木咒-鬼王-3级	45	-1	2	-1	6	-1	-1	21104	-1	15	22	1
21104	枯木咒-鬼王-4级	51	-1	2	-1	6	-1	-1	21105	-1	15	22	1
21105	枯木咒-鬼王-5级	57	-1	2	-1	6	-1	-1	21106	-1	15	22	0
21106	枯木咒-鬼王-6级	63	-1	2	-1	6	-1	-1	21107	-1	15	22	0
21107	枯木咒-鬼王-7级	69	-1	2	-1	6	-1	-1	21108	-1	15	22	0
21108	枯木咒-鬼王-8级	75	-1	2	-1	6	-1	-1	21109	-1	15	22	0
21109	枯木咒-鬼王-9级	82	-1	2	-1	6	-1	-1	21110	-1	15	22	0
21110	枯木咒-鬼王-10级	89	-1	2	-1	6	-1	-1	21111	-1	15	22	0
21111	枯木咒-鬼王-11级	96	-1	2	-1	6	-1	-1	21112	-1	15	22	0
21112	枯木咒-鬼王-12级	103	-1	2	-1	6	-1	-1	21113	-1	15	22	0
21113	枯木咒-鬼王-13级	110	-1	2	-1	6	-1	-1	21114	-1	15	22	0
21114	枯木咒-鬼王-14级	117	-1	2	-1	6	-1	-1	21115	-1	15	22	0
21115	枯木咒-鬼王-15级	124	-1	2	-1	6	-1	-1	21116	-1	15	22	0
21116	枯木咒-鬼王-16级	167	-1	2	-1	6	-1	-1	21117	-1	15	22	0
21117	枯木咒-鬼王-17级	173	-1	2	-1	6	-1	-1	21118	-1	15	22	0
21118	枯木咒-鬼王-18级	179	-1	2	-1	6	-1	-1	21119	-1	15	22	0
21119	枯木咒-鬼王-19级	185	-1	2	-1	6	-1	-1	21120	-1	15	22	0
21120	枯木咒-鬼王-20级	191	-1	2	-1	6	-1	-1	21121	-1	15	22	0
21121	枯木咒-鬼王-21级	197	-1	2	-1	6	-1	-1	21122	-1	15	22	0
21122	枯木咒-鬼王-22级	203	-1	2	-1	6	-1	-1	-1	-1	15	22	0
21200	无常令-鬼王-0级	0	-1	2	-1	6	-1	-1	21201	-1	16	22	1
21201	无常令-鬼王-1级	36	-1	2	-1	6	-1	-1	21202	-1	16	22	1
21202	无常令-鬼王-2级	40	-1	2	-1	6	-1	-1	21203	-1	16	22	1
21203	无常令-鬼王-3级	45	-1	2	-1	6	-1	-1	21204	-1	16	22	1
21204	无常令-鬼王-4级	51	-1	2	-1	6	-1	-1	21205	-1	16	22	1
21205	无常令-鬼王-5级	57	-1	2	-1	6	-1	-1	21206	-1	16	22	0
21206	无常令-鬼王-6级	63	-1	2	-1	6	-1	-1	21207	-1	16	22	0
21207	无常令-鬼王-7级	69	-1	2	-1	6	-1	-1	21208	-1	16	22	0
21208	无常令-鬼王-8级	75	-1	2	-1	6	-1	-1	21209	-1	16	22	0
21209	无常令-鬼王-9级	81	-1	2	-1	6	-1	-1	21210	-1	16	22	0
21210	无常令-鬼王-10级	87	-1	2	-1	6	-1	-1	21211	-1	16	22	0
21211	无常令-鬼王-11级	93	-1	2	-1	6	-1	-1	21212	-1	16	22	0
21212	无常令-鬼王-12级	99	-1	2	-1	6	-1	-1	21213	-1	16	22	0
21213	无常令-鬼王-13级	105	-1	2	-1	6	-1	-1	21214	-1	16	22	0
21214	无常令-鬼王-14级	111	-1	2	-1	6	-1	-1	21215	-1	16	22	0
21215	无常令-鬼王-15级	117	-1	2	-1	6	-1	-1	21216	-1	16	22	0
21216	无常令-鬼王-16级	123	-1	2	-1	6	-1	-1	21217	-1	16	22	0
21217	无常令-鬼王-17级	167	-1	2	-1	6	-1	-1	21218	-1	16	22	0
21218	无常令-鬼王-18级	174	-1	2	-1	6	-1	-1	21219	-1	16	22	0
21219	无常令-鬼王-19级	181	-1	2	-1	6	-1	-1	21220	-1	16	22	0
21220	无常令-鬼王-20级	188	-1	2	-1	6	-1	-1	21221	-1	16	22	0
21221	无常令-鬼王-21级	195	-1	2	-1	6	-1	-1	21222	-1	16	22	0
21222	无常令-鬼王-22级	202	-1	2	-1	6	-1	-1	-1	-1	16	22	0
