Id	Desc	SpeakerID	TarSceneID	TarPosX	TarPosZ	TarPosRadius	Content	LifeTime	IsCanSkip	SoundID
		560					（看到玉佩后沉默良久）少侠，可否将这玉佩赠我……这是我同族小媚之物……	5	1	-1
		-1					小媚？还没听姑娘提起过，她现在是在狐岐山吗？	5	1	-1
		560					小媚……她三百年前就死在了这焚香谷，就在我的面前……这玉佩就是当年她珍爱之物……	5	1	-1
		560					（哽咽）何止是她，我的族人们，大抵都埋葬在这谷中了吧……	5	1	-1
		-1					（心情沉重，久久说不出话来）	5	1	-1
312	焚香谷隐藏-往事惊魂	-1	40	51.16	123.58	2	（沉重）小倩，我不太懂你们当年为什么一定要与实力强大的焚香谷抗衡，夺取玄火鉴，付出了这么多，值得吗？	5	1	-1
		560					（陷入回忆）为了什么，我也不懂，我那时还小。但族长说玄火鉴的力量很强，对我们狐族是很重要的东西，为此付出一些代价，也是在所难免……	5	1	-1
		-1					（震惊）什么！是小白需要玄火鉴的力量，所以要带你们全族的人来夺取？为此付出这么大的代价，她竟然不在意吗？	5	1	-1
		560					你误会族长了，她……	5	1	-1
		-1					我也不愿相信她是这样的人。	5	1	-1
313	焚香谷隐藏-询问小白	-1	44	8.92	7.94	2	小白，鬼厉在焚香谷一名弟子身上，发现了小媚的玉佩，她…已经死了。	5	1	-1
		826					（美丽的面容透出一丝哀伤）我知道，她死在三百年前。	5	1	-1
		-1					究竟是什么，让你这般不顾一切的前去夺取玄火鉴……	5	1	-1
		826					（喃喃自语）我那时，大概是疯了吧……是我执念太深……	5	1	-1
		-1					（看小白如此自责，也不是不介怀于心的……）	5	1	-1
314	焚香谷隐藏-重忆前尘	826	44	8.92	7.94	2	当年若非我一意孤行，也不至于如此。我的族人，都是被我害死的！	5	1	-1
		-1					当年你如此决然，可是有什么不得已的理由？	5	1	-1
		826					我狐妖一族，本为九尾狐族之后，但多年来流落人间，法力衰微，饱受欺凌，更被修真之人视为妖邪。这数千年来，我们只得隐居在南疆的穷山恶水之中。	5	1	-1
		826					那一年，我修为大成，继任族长，一心想复兴狐族。一次偶然，我偷阅南疆古巫族的典籍，发现南疆之地竟然蕴藏着强大的“天火”之力。	5	1	-1
		-1					“天火”之力？我竟从未听闻，不知从何而来？	5	1	-1
		826					这“天火”之力的来历，无人能说得清楚，但强大非凡，世所罕见。而有一无上至宝，为万火之精，蕴至阳之力，若能加以利用，于我族修行大有裨益。	5	1	-1
		-1					这无上至宝，说的可是玄火鉴？难道玄火鉴就是探寻这“天火”之力的关键所在？	5	1	-1
		826					没错，这一念既起，我便再也无法释怀。每日心中所想，便是如何取得玄火鉴，振兴我狐妖一族。千年之前，我终于觅得了一个千载难逢的良机！	5	1	-1
		-1					千年之前……兽神降世！	5	1	-1
		826					然而我志在必得，寻找玄火鉴，竟是无功而返，那宝物已不知所踪……此后南疆战乱不断，我只好带领族人迁徙至狐岐山，倒也过了几百年逍遥自在的生活。	5	1	-1
315	焚香谷隐藏-刀兵再起	826	44	8.92	7.94	2	（悲伤）是我禁不住诱惑！三百年前，我受人蛊惑，说道玄火鉴已成为焚香谷的至宝。而焚香一派，亦由此壮大，成为正道领袖之一。	5	1	-1
		826					重宝在前，我与族中长老商议，决意以全族之力，背水一战……后来，呵呵，我便成为了狐族的千古罪人！	5	1	-1
		-1					（久久说不出话来）你既决意复兴狐族，面对如此法宝，焉能不心动。你本也没有错，如此结果，大概也是天意吧……	5	1	-1
316	焚香谷隐藏-焚香秘事	-1	44	8.92	7.94	2	如你所说，这玄火鉴本为古巫族至宝，在千年前南疆大乱之后，就不知所踪。可是为何这几百年来，都听闻玄火鉴乃是焚香谷的镇谷之宝呢？	5	1	-1
		826					哼，焚香谷虽以名门正派自居，实则都是道貌岸然、心机深沉之辈。当年他们在南疆建派，便是别有用心。至于玄火鉴，哼，不知道使了多少肮脏的手段！	5	1	-1
		-1					（震惊）呃，焚香谷虽行事低调，但也是正派魁首，你竟然……	5	1	-1
317	焚香谷隐藏-阴影重重	826	44	8.92	7.94	2	焚香谷有什么阴谋，我怎么会知道？再说，若被我知道了，那还能叫阴谋吗？	5	1	-1
		-1					（目瞪口呆）可你刚刚才说……	5	1	-1
		826					呵呵，我在焚香谷被囚禁三百年，多少也有所察觉，焚香谷上下在筹谋着什么了不得的事情，长达数百年之久……	5	1	-1
		-1					（沉思）如此说来，焚香谷果真有重大图谋…之前那鱼人之事，没准也与此有关……却不知所谋为何，对我师门有无影响？	5	1	-1
		826					（缓缓地）数千年来南疆各势力勾心斗角，皆由那神秘的“天火”之力而起，千年之前，更是……	5	1	-1
		826					（突然停住）不……此间关节，恕我不能同你细说了，知道太多，未必就是好事。	5	1	-1
		-1					……这简直是在逗我。	5	1	-1
		826					（欲言又止，面色渐渐凝重）这其间关系重大，不是你小小少年所能想象。年轻人强趟这趟浑水，就不怕将自己置于万劫不复之境！？	5	1	-1
318	焚香谷隐藏-三思后行	-1	40	22.63	5.5	2	（将之前发生的事告知鬼厉）焚香谷已知道玄火鉴在你身上，你万事小心。	5	1	-1
		554					那玉佩竟是狐族之物，交与小倩最好不过。	5	1	-1
		-1					这一趟最要命的是，感觉自己好像听到了什么了不得的事情，又好像什么也没听到，真是如百爪挠心一般。	5	1	-1
		554					（淡淡一笑）焚香谷？哼，有点意思……小白不愿与你深谈，许是有她的道理，此事你也先不要向他人透露了。	5	1	-1
		-1					为什么，对此事我虽不甚了解，但焚香谷显然是别有图谋。至于那“天火”之力和玄火鉴，更是事关重大，难道不应禀报师门，早作防范?	5	1	-1
		554					焚香谷别有图谋，玄火鉴来历成谜？你又有何证据？是只凭偷听的那些模糊不清的片段，还是凭一只刚刚逃出的狐妖捕风捉影的猜测？你觉得会有谁相信你？	5	1	-1
319	隐藏-万毒之威	1318	68	116.5	20	2	信上说呀，近日就能查到万毒归宗袋的具体下落，请师父放心，一定将这宗门至宝寻回。	5	1	-1
		-1					万毒归宗袋？	5	1	-1
		1318					你呀！一定是平时没好好学！连万毒归宗袋都不知道。当年仗着这件位列魔门四奇宝的法宝，万毒门几乎要成为第二个炼血堂！	5	1	-1
		1318					不过正在万毒门如日中天时，突然传出他们门主冲关失败的消息，这件宝物自此也就销声匿迹。	5	1	-1
		1318					原以为是他们弟子功力不够，没想到竟是被这帮废物弄丢了，哈哈哈。（这件事关系重大，一定要禀报师门。）	5	1	-1
		-1					竟然是如此重宝！不行，我得去阻止他们。	5	1	-1
		1318					你就忍心将现在功力尽失的姐姐丢在这儿么。姐姐刚帮了你，你却这样待姐姐……呜呜呜……	5	1	-1
		-1					别哭啊……大长老不是答应帮你了，他可比我强多了。	5	1	-1
320	隐藏-探听消息	1307	65	10.3	19.6	2	哦哦哦，是你啊，任务执行完啦？（这货是哪个？好像有点眼熟的样子。）	5	1	-1
		-1					别提了，好不容易借完成任务的便利在外面逛逛，结果突然就把我召回来了。	5	1	-1
		-1					这是我顺路带回的一点小东西，承蒙师兄关照，还请收下呀。不知这次是发生了什么事？不会是我偷懒被发现了吧？	5	1	-1
		1307					师弟客气啦。宗门还不至于因为这点小事追究你，应该和最近的调动有关系。（还挺懂事的嘛，我竟然会没多少映像。 一定是最近太忙了。）	5	1	-1
		1307					你要知道，自从秦师兄从死亡沼泽回来，我们就常常有调动，最近更是频繁。	5	1	-1
		1307					说起来，我们这的毒物最近都不太正常，越来越暴躁，难道是他们感受到兽妖的气息了？	5	1	-1
321	隐藏-试探苍松	-1	65	114.47	71.01	2	道长可知道一份地图？	5	1	-1
		1309					（震惊）地图！？……什么意思，什么地图？	5	1	-1
		-1					那道长可知道万毒归宗袋？	5	1	-1
		1309					凶名赫赫的魔门四奇宝之一我怎么会不知道。怎么，你师父竟然没教你么？真是误人子弟啊。	5	1	-1
		-1					家师确实少教了我点东西，比如说……怎么背叛师门，怎么捅师兄一刀。	5	1	-1
		1309					（恼怒）好个牙尖嘴利的$N。你走，这里不欢迎你！	5	1	-1
322	隐藏-无炎行踪	1310	65	110.62	119.39	2	秦师兄执行秘密任务去了，让我在这里应付一下其他人！	5	1	-1
		-1					胡说！他找我来的，怎么可能先走了？	5	1	-1
		1310					哎，别打。秦师兄真的去执行任务了，也许是忘记交代我关于您的事了。	5	1	-1
		-1					难道他去死亡沼泽了？他之前就是请我帮他在死亡沼泽做一件事。	5	1	-1
		1310					啊，您知道呀。没错，秦师兄的确去了死亡沼泽。	5	1	-1
		-1					他没交代你别的？比如怎么找到他？	5	1	-1
		1310					真没有，否则我敢不告诉您？也许秦师兄在死亡沼泽给您留了线索？	5	1	-1
323	隐藏-柳暗花明	-1	43	31.51	83.3	2	那倒不必了，我这次前来却是有任务在身的。	5	1	-1
		1126					任务？我能帮上什么忙么？	5	1	-1
		-1					不知道姑娘可曾在附近看到一个紫发紫衣的青年？	5	1	-1
		1126					我想想……啊，有了！大概在那个方向曾看到过这么一个人。	5	1	-1
324	隐藏-炼血秘辛（1）	-1	-1	-1	-1	-1	某炼血堂长老：“自黑心祖师于空桑山建立炼血堂一派之后，横扫八荒，收服了无数圣教高手，我炼血堂成为了天下第一教，威势之盛，古今罕见！”	5	1	-1
		-1					“那时那些自诩正派之人，集结于一处，扬言要除我炼血铲我圣教。为首者名青叶，持一柄非金非石之剑，运一气化三清之术，竟不弱于我黑心祖师！”	5	1	-1
		-1					“然而我教人数之多，十倍于他，又怎会怕了？”	5	1	-1
		-1					“大战之中，正派之人屡战屡退，最后被我等团团围剿于青云山上。在我等上山之时，世间最可怕的事情发生了……”	5	1	-1
		-1					“那次大战之后，我万幸逃过了一劫，然而宗内其他高手都不见了踪影，只怕是无一幸免。”	5	1	-1
		-1					（这青叶真人手中的诛仙剑阵竟恐怖如斯。）	5	1	-1
		-1					“而后我遇到了黑心祖师，祖师同样负伤不浅。我受祖师之命，前往西方沼泽进行布置，留下我炼血堂一脉再起之机。”	5	1	-1
325	隐藏-炼血秘辛（3）	-1	-1	-1	-1	-1	这机关上有几道古朴神秘的纹路，在纹路的侧边还有一处凹槽。	5	1	-1
		-1					看来应该是要拿什么东西嵌入这个凹槽才行。	5	1	-1
		-1					看来这机关需要找到相应的钥匙才能打开，这个钥匙会在哪里呢？	5	1	-1
		-1					听说炼血堂的老巢在空桑山，就去那里看看吧，也许会有线索	5	1	-1
326	隐藏-求饶献物	497	31	77.6	78.4	2	大人饶命，大人的问题小的一定知无不言言无不尽。	5	1	-1
		-1					我且问你，你可知炼血堂的有哪些机关禁制？还有它们开启的方法？	5	1	-1
		497					呃，这个小的真不知道啊。	5	1	-1
		-1					哼！那你有什么知道的？快说！	5	1	-1
		497					前几年在空桑山有过一次地震，那时候小的在乱石堆里发现了一个有咱们炼血堂标记的印信。嘿，小的一时贪心没交给老大。	5	1	-1
		497					然后小的发现靠近死灵渊浮岛的时候这印信就会有动静，只是小的法力低微，哪敢去查看，只好先作罢，那里也许会有大人想要的东西。	5	1	-1
327	隐藏-黑心旧事	-1	-1	-1	-1	-1	“前日，我教又有独心、焚天二长老为正道所擒，诛杀于昌合城郊。”	5	1	-1
		-1					“他们二人平日行事低调，正道之中认识他们的人寥寥无几，出手之人应该是另有他人。”	5	1	-1
		-1					“近来也有正道弟子被杀后被人伪装成是我炼血堂所为，恐怕是有人想挑起两道之间的战争。”	5	1	-1
		-1					“不过我黑心终有一日要一统天下，如此一来，倒是正合我意，给了我一个攻打正派的理由，留心警惕挑拨者便是。”	5	1	-1
		-1					“我已一统圣教，待到我击破正派，一统天下指日可待！”	5	1	-1
		-1					“只是金铃对我情深，我却不能顾及。。。诶，罢了罢了，儿女情长之事待我大业成时再议。”	5	1	-1
328	隐藏-金铃旧事	-1	-1	-1	-1	-1	嗯？这封书信好像不太一样……是用血写成的！	5	1	-1
		-1					“你说过，待到一统圣教之后，我们便就此双宿双栖，从此鸳鸯眷侣。”	5	1	-1
		-1					“可是，为什么？为什么你突然会变得我这般冷酷无情？为什么你一直不肯见我？”	5	1	-1
		-1					“我不信，我不信是你对我变了心！我一定要找你问清楚！”	5	1	-1
		-1					“我金铃在此发誓，若不见你，此生此世不离空桑！”	5	1	-1
329	隐藏-黑心残魂	-1	-1	-1	-1	-1	可是这件？既然你是黑心老人，告诉你也无妨。（你把在空桑浮岛的发现告诉了他）	5	1	-1
		1564					金铃……当年若不是被噬血珠迷了心智，我又怎么会这般对她。在离了它后，我才明白，当年对金铃犯下了多少错事。	5	1	-1
		-1					这噬血珠是何来历？金铃夫人的媚术尚且迷不了你，这噬血珠是如何做到的？	5	1	-1
		1564					这噬血珠是当年我在一个神秘人的相助之下于在极南之地取得的，在我将其炼为法宝之时，竟需万人血祭才可成形，此等异宝，只怕不是凡间之物。	5	1	-1
		1564					你手中这个玉佩，是我当年送给金铃的。小友，答应老夫一个请求，将这玉佩送归合欢，以慰金铃，可以么？	5	1	-1
330	隐藏-旧人欢喜	-1	12	101.2	118.17	2	欢喜婆婆，你说的可是这个玉佩？	5	1	-1
		263					是。。。这是夫人当年最珍惜的事物，自那黑心老鬼送与她之后，便从不离身。	5	1	-1
		263					（欢喜婆婆陷入了回忆，和你讲述起了当年金铃夫人与黑心老人相识、相知，而后结为伴侣的故事）	5	1	-1
		263					诶，这老天爷，偏要用种种原因让相爱的两个人不能一起，真是造化弄人。	5	1	-1
		263					当年夫人誓守空桑，我想伴随夫人左右，她却念及于我，不许我侍奉。而后我回到了合欢，便没了夫人消息。你既寻得她的玉佩，可有她的消息？	5	1	-1
		-1					我只发现了她留下的几封书信，未见其人。	5	1	-1
		263					诶，也不知夫人现在身在何处？	5	1	-1
331	隐藏-伏龙鼎-狐岐之乱	-1	-1	-1	-1	2	“吾兄亲启，弟顿首”这鬼王宗的人写信还文绉绉的	5	1	-1
		-1					“最近狐岐山出现了许多怪事，坚硬的山岩上出现了如刀砍斧凿一般的裂痕，还有许多门内师兄弟突然发狂，六亲不认。”	5	1	-1
		-1					“跟我关系最好的老李，昨天也发狂了，突然拔刀砍人，最后被众人乱箭杀死。现在人心惶惶，我也不知道下一个发狂的人，是不是我。”	5	1	-1
332	隐藏-伏龙鼎-不似人间	-1	11	18.86	58.09	2	我在蛮荒的圣殿附近得到了一封信，上面写着狐岐山出现了一些怪事，我放心不下，便来看看。	5	1	-1
		1513					这里...确实有些诡异，你看着山岩上的裂痕，要知道狐岐山的山岩极其坚固，想在上面劈开一个小裂口都要费很大力气。	5	1	-1
		-1					信里还提到有人发狂，这…	5	1	-1
		1513					嗯，我能从这山岩的裂口中，感觉到一股诡异的气息，似乎不似这人世间之物...	5	1	-1
		-1					这...狐岐山到底发生了什么？	5	1	-1
333	隐藏-伏龙鼎-古鼎异变	-1	11	55.72	119.99	2	闹鬼？狐岐山里怎么会闹鬼？	5	1	-1
		1514					我跟你说，有一天我在山门里乱走，突然有个师兄发狂了，拔刀就要砍我，吓的我夺路而逃，跑着跑着就到了一个奇怪的地方。	5	1	-1
		1514					那里四下都是血一样的，可吓人了，中间有一个大鼎，上面还冒着血光，还有哀嚎声！	5	1	-1
		-1					“鼎？难道是伏龙鼎？”那鼎在哪里？	5	1	-1
		1514					就在山里，你可别去，我跟你说那地方邪门儿的很！	5	1	-1
334	隐藏-伏龙鼎-拼凑信息	239	11	75.72	6.78	2	我之前去天音寺，向普德大师借了一件法宝，想尝试唤醒碧瑶，却没发现，距离狐岐山越近，那法宝就会频繁的产生反应。	5	1	-1
		239					法宝上的玉石轨迹越来越诡异，似乎一直在指向另一个世界一般。看来，也许和伏龙鼎的异变有关，鬼王和鬼先生，到底有什么阴谋？	5	1	-1
		239					之前一段时间鬼王宗到底发生了什么？！			
		-1					我还看到伏龙鼎上出现了一个鬼脸，却被天上劈下的一道白光压制了。	5	1	-1
		239					鬼脸？这…你去下天音寺吧，拜访下普德大师，也许他能告诉你更多的信息。	5	1	-1
335	隐藏-伏龙鼎-法宝来历	229	10	117.78	99.45	2	鬼厉施主叫你来，所为何事？	5	1	-1
		-1					大师，最近狐岐山发生了一些诡异的事情。	5	1	-1
		-1					伏龙鼎产生了一些异变，人靠近之后脑海中会有哀嚎声，在鼎身还复现出了一个狰狞的人脸，似乎是要挣脱什么束缚一样，却被从天而降的一道白光镇压。	5	1	-1
		-1					而鬼厉说，他从贵寺借的法宝乾坤轮回盘，也在靠近狐岐山后发生了一些变化，不知以这一切…？	5	1	-1
		229					“挥了挥手打断了你的话”这些事…容我想想。	5	1	-1
336	隐藏-伏龙鼎-上古妖邪	239	11	75.72	6.78	2	这伏龙鼎里封印的是上古的妖邪，修罗！	5	1	-1
		239					这是一种因杀戮而生的妖邪，根本不会受到控制，只会杀光所能见到的一切生灵。	5	1	-1
		239					鬼王似乎是被鬼先生利用了，鬼先生为什么会这么仇视人间呢。	5	1	-1
		-1					不过既然伏龙鼎目前还被封印着，鬼先生就没什么办法吧。	5	1	-1
		239					对，只要我还掌握着乾坤轮回盘，就不会让鬼先生的阴谋得逞！我还等着碧瑶再次醒来呢！	5	1	-1
337	隐藏任务-壁咚-巧笑倩兮（2）	218	5	56.43	63.5	2	年轻人呐，刚刚的事情，我可是看到了哟！	5	1	-1
		-1					（脸红…）老人家…	5	1	-1
		218					哈哈哈，看你脸红的，壁咚的时候，要微微低头慢慢贴近对方，成功率会高不少哟！	5	1	-1
		-1					（吓我一跳）哈哈…哈哈…第一次做这种事，我还是没有经验呐！	5	1	-1
		218					当年老夫我用一把小鱼干就把阿香妞…现在要叫阿香婆了，撩的脸红娇羞不已，你们这些后辈可是差得远咯！	5	1	-1
338	隐藏任务-壁咚-巧笑倩兮（4）	-1	5	61.54	75.38	2	老奶奶，这份寐鱼是刚刚的老渔翁托我给您带来的！	5	1	-1
		214					这么多年过去了，他还是这么执着！	5	1	-1
		214					我还真的是很喜欢老渔头呢！要不是我吃鱼过敏，就连每次见到鱼，脸都要红半天，我年轻的时候就答应他的追求啦！ 	5	1	-1
		-1					（额…原来每次都“脸红”的真相是见到鱼就过敏…）	5	1	-1
		214					都一把年纪了，还隔三差五就送来礼物，也不怕街坊们看笑话！	5	1	-1
339	活动任务-开学师门送信-青云-第一天-与师共谈	-1	6	99.5	63.5	2	多谢掌门关爱，弟子时刻不忘努力修行，定要光耀门楣！	5	1	-1
		-1					听闻掌门最近因为弟子的事情很是忧心。弟子为您分忧，已处理得当！	5	1	-1
		71					你还是和刚入门的时候一样善解人意，我很欣慰！	5	1	-1
		-1					掌门多日操劳，还是要多注意休息才是！	5	1	-1
340	活动任务-开学师门送信-青云-第二天-与师共谈	-1	6	99.5	63.5	2	明日的谢师大会重要无比，弟子刚刚亲自去了鬼王宗探查。	5	1	-1
		-1					请掌门放心，弟子一定会力保明日一切顺利。	5	1	-1
		71					你是我最得意的亲传弟子之一，你办事我放心！	5	1	-1
341	活动任务-开学师门送信-青云-第三天-谢师之日	-1	6	36.96	63.83	2	师兄说的是， 我这一身本领都是掌门亲授。如今修为小成，自然不敢忘记掌门的恩情！	5	1	-1
		70					不错，咱们能有如今的发展，与掌门的悉心教导是分不开的。	5	1	-1
342	活动任务-开学师门送信-青云-第三天-师恩如山	-1	6	99.5	63.5	2	师父在上，请受徒儿一拜！	5	1	-1
		-1					自我入门以来，师父待我视如己出。感谢师父的悉心教导！	5	1	-1
		-1					弟子深知师父平日的辛苦，特寻来一些赤铜，愿为您炼化法宝贡献绵薄之力！	5	1	-1
		71					（和蔼的笑笑）好好好，$N长大了，不是刚入门时的稚嫩孩子了！	5	1	-1
343	活动任务-开学师门送信-天音-第一天-与师共谈	-1	10	58.35	123.23	2	多谢住持关爱，弟子时刻不忘努力修行，定要光耀门楣！	5	1	-1
		-1					听闻住持最近因为弟子的事情很是忧心。弟子为您分忧，已处理得当！	5	1	-1
		227					你还是和刚入门的时候一样善解人意，我很欣慰！	5	1	-1
		-1					掌门多日操劳，还是要多注意休息才是！	5	1	-1
344	活动任务-开学师门送信-天音-第二天-与师共谈	-1	10	58.35	123.23	2	明日的谢师大会重要无比，弟子刚刚亲自去了合欢宗探查。	5	1	-1
		-1					请住持放心，弟子一定会力保明日一切顺利。	5	1	-1
		227					你是我最得意的亲传弟子之一，你办事我放心！	5	1	-1
345	活动任务-开学师门送信-天音-第三天-谢师之日	-1	10	56.97	24.56	2	师兄说的是， 我这一身本领都是住持亲授。如今修为小成，自然不敢忘记住持的恩情！	5	1	-1
		224					不错，咱们能有如今的发展，与住持的悉心教导是分不开的。	5	1	-1
346	活动任务-开学师门送信-天音-第三天-师恩如山	-1	10	58.35	123.23	2	师父在上，请受徒儿一拜！	5	1	-1
		-1					自我入门以来，师父待我视如己出。感谢师父的悉心教导！	5	1	-1
		-1					弟子深知师父平日的辛苦，特寻来一些赤铜，愿为您炼化法宝贡献绵薄之力！	5	1	-1
		227					（和蔼的笑笑）好好好，$N长大了，不是刚入门时的稚嫩孩子了！	5	1	-1
347	活动任务-开学师门送信-鬼王-第一天-与师共谈	-1	11	81.8	67.4	2	多谢宗主关爱，弟子时刻不忘努力修行，定要光耀门楣！	5	1	-1
		-1					听闻宗主最近因为弟子的事情很是忧心。弟子为您分忧，已处理得当！	5	1	-1
		238					你还是和刚入门的时候一样善解人意，我很欣慰！	5	1	-1
		-1					宗主多日操劳，还是要多注意休息才是！	5	1	-1
348	活动任务-开学师门送信-鬼王-第二天-与师共谈	-1	11	81.8	67.4	2	明日的谢师大会重要无比，弟子刚刚亲自去了青云门探查。	5	1	-1
		-1					请宗主放心，弟子一定会力保明日一切顺利。	5	1	-1
		238					你是我最得意的亲传弟子之一，你办事我放心！	5	1	-1
349	活动任务-开学师门送信-鬼王-第三天-谢师之日	-1	11	53.63	55.46	2	幽姨说的是， 我这一身本领都是宗主亲授。如今修为小成，自然不敢忘记宗主的恩情！	5	1	-1
		243					不错，咱们能有如今的发展，与宗主的悉心教导是分不开的。	5	1	-1
350	活动任务-开学师门送信-鬼王-第三天-师恩如山	-1	11	81.8	67.4	2	师父在上，请受徒儿一拜！	5	1	-1
		-1					自我入门以来，师父待我视如己出。感谢师父的悉心教导！	5	1	-1
		-1					弟子深知师父平日的辛苦，特寻来一些赤铜，愿为您炼化法宝贡献绵薄之力！	5	1	-1
		238					（和蔼的笑笑）好好好，$N长大了，不是刚入门时的稚嫩孩子了！	5	1	-1
351	活动任务-开学师门送信-合欢-第一天-与师共谈	-1	12	107.96	65.63	2	多谢掌门关爱，弟子时刻不忘努力修行，定要光耀门楣！	5	1	-1
		-1					听闻掌门最近因为弟子的事情很是忧心。弟子为您分忧，已处理得当！	5	1	-1
		254					你还是和刚入门的时候一样善解人意，我很欣慰！	5	1	-1
		-1					掌门多日操劳，还是要多注意休息才是！	5	1	-1
352	活动任务-开学师门送信-合欢-第二天-与师共谈	-1	12	107.96	65.63	2	明日的谢师大会重要无比，弟子刚刚亲自去了天音寺探查。	5	1	-1
		-1					请掌门放心，弟子一定会力保明日一切顺利。	5	1	-1
		254					你是我最得意的亲传弟子之一，你办事我放心！	5	1	-1
353	活动任务-开学师门送信-合欢-第三天-谢师之日	-1	12	84.75	65.46	2	师兄说的是， 我这一身本领都是掌门亲授。如今修为小成，自然不敢忘记掌门的恩情！	5	1	-1
		256					不错，咱们能有如今的发展，与掌门的悉心教导是分不开的。	5	1	-1
354	活动任务-开学师门送信-合欢-第三天-师恩如山	-1	12	107.96	65.63	2	师父在上，请受徒儿一拜！	5	1	-1
		-1					自我入门以来，师父待我视如己出。感谢师父的悉心教导！	5	1	-1
		-1					弟子深知师父平日的辛苦，特寻来一些赤铜，愿为您炼化法宝贡献绵薄之力！	5	1	-1
		254					（和蔼的笑笑）好好好，$N长大了，不是刚入门时的稚嫩孩子了！	5	1	-1
355	隐藏任务_抽嘴巴_涣尔冰开（2）	219	5	80.15	110.76	2	你这人真是无理，怎么可以乱打人？出门在外你师父都不教给你不能随便欺负人么？	5	1	-1
		-1					这位姑娘，你一定是误会了，在下并非野蛮无理，那几位是在下的朋友，我们在一起玩玩罢了！	5	1	-1
		219					胡说，我明明看到你打了他们！	5	1	-1
		-1					那姑娘…你是不是还看到我“壁咚”了他们呢？	5	1	-1
		219					0 0~	5	1	-1
		-1					我虽然偶尔贪玩，与朋友之间玩起来也没轻没重，但却从来不打女人。这点道理，在下还是懂的！	5	1	-1
		219					好吧，是我误会你了！没想到你还是很有原则的！	5	1	-1
356	60级饰品强化引导	52	5	82.46	94.26	2	$S你来啦，要来看看我新发现么？	5	1	-1
		-1					哦，你发现什么了？	5	1	-1
		52					$S你看，在这饰品之中有一种奇特的灵性，若是将其引导出来，便可以对饰品进行炼器和灌注。	5	1	-1
357	隐藏任务-青衫少女·贰	241	103	-1	-1	-1	狐岐山地宫乃是我宗禁地，你如今擅闯，可是不想活了？	5	1	-1
		-1					青龙使者恕罪，小生只是想救治碧瑶小姐，并非有意冒犯！	5	1	-1
		241					罢了，最好如你所说，没有其他企图！	5	1	-1
358	隐藏任务-修罗之羽·贰	1504	5	40.49	55.74	2	$S，这是修罗之羽，长于修罗鸟翼三尺之上，唯有将其彻底击倒才能取到。	5	1	-1
		1504					这修罗鸟来自黄泉冥灵之地，凶戾无比，传闻遇到它的队伍无一不全军覆没，没想到这畜生今天栽在$S你的手上。	5	1	-1
		-1					为了对付它可是费了我不少功夫啊。	5	1	-1
		1504					$S有所不知，这修罗鸟有两招，一招能对全场造成范围伤害并昏迷，另一招可以指定一个玩家，在特效结束后对该玩家范围的所有玩家造成大量伤害。	5	1	-1
		1504					好好应对这修罗鸟的招数，让队友们散开围攻，能够让你轻松不少。	5	1	-1
		-1					多谢先生指教！	5	1	-1
359	隐藏任务-封豨之牙·贰	1504	5	40.49	55.74	2	$S，这是封豨之牙。封豨生长于水泽，生性贪婪，属太阴之物，身负刺皮，可不好对付呀。	5	1	-1
		-1					是啊，为了对付它可是费了我不少功夫。	5	1	-1
		1504					$S想必是被它的刺皮给反伤到了吧？这封豨有一招特技，可以使全身布满荆棘，反伤到攻击他的对手，对方的攻击越高，自身受到的伤害越高。	5	1	-1
		1504					多多注意他脚下的荆棘，适当收手，即可轻松战胜它。	5	1	-1
		-1					多谢先生指教！	5	1	-1
360	隐藏任务-刍吾之尾·贰	1504	5	40.49	55.74	2	$S，此乃刍吾之尾，刍吾生于南疆，状似虎，皮毛五采而长尾，为百兽之王。	5	1	-1
		-1					百兽之王呀？没感觉它有多厉害呀？	5	1	-1
		1504					哈哈，那是$S实力太强，远超这只妖兽。其实这只妖兽最厉害的地方还是在于让被它攻击到的人流血不止，持续受到伤害。	5	1	-1
		1504					在这个时候考验的就你的回复能力了。	5	1	-1
		-1					多谢先生指教！	5	1	-1
361	隐藏任务-玄冥灵丹	-1	90	69.947	27.216	2	你说的是这个匣子么？它有什么特别之处？	5	1	-1
		1683					这个是夜游匣，夜游神习惯把身上最宝贝的放在里面。如果我没猜错的话，匣子里面的估计就是装着玄冥果了。	5	1	-1
		-1					玄冥果？	5	1	-1
		1683					$S不知道这个不要紧，你只需要知道它可以炼制玄冥丹。吃下了这个玄冥丹呐，嘿，那可就天下无敌啦。	5	1	-1
		-1					哦？那这个玄冥丹要怎么炼？	5	1	-1
		1683					这你可就找对人了。这个呀，只有我知道！	5	1	-1
362	隐藏任务-浪迹天涯·贰	1065	5	109	122	2	哈哈，我看到你飞了这么久，法宝灵力都没了，所以想给你一个这个——寒月之辉。	5	1	-1
		-1					寒月之辉？这个有什么用？	5	1	-1
		1065					你这个就有所不知了，这东西在我们那儿可是人手好几瓶的。它可以补充法宝灵力，还能够提神醒脑，强身健体，补虚壮…啊~~~嚏~~~	5	1	-1
363	修罗-主线-长生残卷	-1	5	21.24	66.45	2	周大仙人真是客气了，今日旧人照面，也是晚辈应该孝敬的。	8	1	-1
		15					瞧瞧你，越说老夫越不好意思了…这样吧。	8	1	-1
		15					你看这长生残卷，其中一块碎片本也是你的东西，我留着无用，你拿去研究吧~	8	1	-1
