Id	Name	Name	Title	ResPath	CommonAnimPath	AnimPath	HeadPic	HalfFakeOjbID	HeadInfoHeight	DamageBoardHeight	Scale	DeadSound01	DeadSound02	DeadSound03	DeadEffectId	SpecialStandAnimId	SpecialRunAnimId	SpecialDeadAnimId	AttackSoundRate	AttcackSoundId	HitSoundRate	HitSoundId	ModelType	EffectScale	OffsetX	OffsetY	OffsetZ	ColliderRadius	ColliderHeight	NpcAttack1SoundId	NpcAttack2SoundId
1001	蓝黑侠客时装6橙-天音男	蓝黑侠客时装	时装	Sz_lanheixiakenan_6		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1002	蓝黑侠客时装6橙-天音女	蓝黑侠客时装	时装	Sz_lanheixiakenv_6		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1003	蓝黑侠客时装6橙-合欢男	蓝黑侠客时装	时装	Sz_lanheixiakenan_6		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1004	蓝黑侠客时装6橙-合欢女	蓝黑侠客时装	时装	Sz_lanheixiakenv_6		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1005	初级结婚套1-青云男	初级结婚套	时装	Sz_chujijiehuntaonan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1006	初级结婚套1-青云女	初级结婚套	时装	Sz_chujijiehuntaonv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1007	初级结婚套1-鬼王男	初级结婚套	时装	Sz_chujijiehuntaonan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1008	初级结婚套1-鬼王女	初级结婚套	时装	Sz_chujijiehuntaonv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1009	初级结婚套1-天音男	初级结婚套	时装	Sz_chujijiehuntaonan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1010	初级结婚套1-天音女	初级结婚套	时装	Sz_chujijiehuntaonv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1011	初级结婚套1-合欢男	初级结婚套	时装	Sz_chujijiehuntaonan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1012	初级结婚套1-合欢女	初级结婚套	时装	Sz_chujijiehuntaonv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1013	帮派任务_云游天将	卫兵队长	NPC	Npc_weibing_2		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	3	2.5	1.5	24	23	22	-1	-1	-1	-1	50	550	80	19	1	-1	0	0	0	0.5	3	548	549
1014	鱼尾装-青云男	鱼尾装	时装	Sz_yuweitaonan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1015	鱼尾装-青云女	鱼尾装	时装	Sz_yuweitaonv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1016	鱼尾装-鬼王男	鱼尾装	时装	Sz_yuweitaonan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1017	鱼尾装-鬼王女	鱼尾装	时装	Sz_yuweitaonv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1018	鱼尾装-天音男	鱼尾装	时装	Sz_yuweitaonan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1019	鱼尾装-天音女	鱼尾装	时装	Sz_yuweitaonv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1020	鱼尾装-合欢男	鱼尾装	时装	Sz_yuweitaonan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1021	鱼尾装-合欢女	鱼尾装	时装	Sz_yuweitaonv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1022	鬼厉时装2-青云男	鬼厉装	时装	Sz_xinguili_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1023	鬼厉时装2-鬼王男	鬼厉装	时装	Sz_xinguili_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1024	鬼厉时装2-天音男	鬼厉装	时装	Sz_xinguili_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1025	鬼厉时装2-合欢男	鬼厉装	时装	Sz_xinguili_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1026	碧瑶时装2-青云女	碧瑶装	时装	Sz_xinbiyao_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1027	碧瑶时装2-鬼王女	碧瑶装	时装	Sz_xinbiyao_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1028	碧瑶时装2-天音女	碧瑶装	时装	Sz_xinbiyao_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1029	碧瑶时装2-合欢女	碧瑶装	时装	Sz_xinbiyao_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1030	雪琪时装2-青云女	雪琪装	时装	Sz_xinluxueqi_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1031	雪琪时装2-鬼王女	雪琪装	时装	Sz_xinluxueqi_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1032	雪琪时装2-天音女	雪琪装	时装	Sz_xinluxueqi_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1033	雪琪时装2-合欢女	雪琪装	时装	Sz_xinluxueqi_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1034	神武天极塔	恶犬	怪物	Npc_equan_1		Animation/NPC/Animal/Wolf	TianShanHead	52	1.6	1.8	0.8	541	541	541	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	539	540
1035	神武天极塔	恶犬	怪物	Npc_equan_2		Animation/NPC/Animal/Wolf	TianShanHead	52	1.6	1.8	0.8	541	541	541	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	539	540
1036	神武天极塔	青蛇	怪物	Npc_qingshe_1		Animation/NPC/Animal/Snake	DaLiHead	17	1.6	1.8	0.2	538	538	538	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	102	102
1037	神武天极塔	蝙蝠	怪物	Npc_bianfu_2		Animation/NPC/Animal/Bat	head-shaolin	302	2	2.2	1	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
1038	神武天极塔	蝙蝠	宠物	Npc_bianfu_3		Animation/NPC/Animal/Bat	head-shaolin	302	2	2.2	1	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
1039	神武天极塔	盗贼	怪物	Npc_daobaozei_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1040	神武天极塔	毒尸	怪物	Npc_dushi_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	2	2.2	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
1041	神武天极塔	毒尸	怪物	Npc_dushi_2		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
1042	神武天极塔	赌徒	怪物	Npc_dutu_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1043	神武天极塔	古巫族战士	怪物	Npc_guwuzunan_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	2.8	3	0.8	24	23	22	-1	-1	-1	-1	50	568	80	19	1	-1	0	0	0	0.5	3	566	567
1044	神武天极塔	古巫族战士	怪物	Npc_guwuzunvzhanshi_1		Animation/NPC/Woman/MatureWoman/One_Sword	TianShanHead	306	1.8	2	1	25	247	248	-1	-1	-1	-1	50	571	80	20	2	-1	0	0	0	0.5	3	569	570
1045	神武天极塔	阴灵	怪物	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	1.8	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1046	神武天极塔	狐妖	怪物	Npc_huyao_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	247	247	247	-1	-1	-1	-1	0	-1	80	20	2	-1	0	0	0	0.5	3	259	260
1047	神武天极塔	恶家丁	怪物	Npc_jiading_1		Animation/NPC/Man/MatureMan/No_Weapon	TianShanHead	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	15	80	21	1	-1	0	0	0	0.5	3	123	123
1048	神武天极塔	黎族战士	怪物	Npc_lizunanzhanshi_1		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2	2.2	0.8	24	23	22	-1	-1	-1	-1	50	409	80	19	1	-1	0	0	0	0.5	3	410	411
1049	神武天极塔	黎族战士	怪物	Npc_lizunvzhanshi_1		Animation/NPC/Woman/MatureWoman/Long_Weapon	TianShanHead	303	1.8	2	1	25	247	248	-1	-1	-1	-1	50	547	80	20	2	-1	0	0	0	0.5	3	545	546
1050	神武天极塔	苗族战士	怪物	Npc_miaozunanzhanshi_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	2	2.2	0.8	24	23	22	-1	-1	-1	-1	50	544	80	19	1	-1	0	0	0	0.5	3	542	543
1051	神武天极塔	苗族战士	怪物	Npc_miaozunvzhanshi_1		Animation/NPC/Woman/MatureWoman/One_Sword	TianShanHead	139	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
1052	神武天极塔	恶乞丐	怪物	Npc_qigai_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1053	神武天极塔	鱼人	怪物	Npc_renyu_1		Animation/NPC/Man/Titan	TianShanHead	301	2	2.2	0.7	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	374	375
1054	神武天极塔	鱼人	怪物	Npc_shouyuren_1		Animation/NPC/Man/Fishman	TianShanHead	301	2	2.2	0.8	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	374	375
1055	神武天极塔	山贼	怪物	Npc_shanzei_1		Animation/NPC/Man/MatureMan/One_Sword	TianShanHead	296	2	2.2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	263	264
1056	神武天极塔	水贼	怪物	Npc_shuizei_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	263	264
1057	神武天极塔	卫兵	怪物	Npc_weibing_1		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2	2.2	0.8	24	23	22	-1	-1	-1	-1	50	550	80	19	1	-1	0	0	0	0.5	3	548	549
1058	神武天极塔	卫兵	怪物	Npc_weibing_2		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2	2.2	0.8	24	23	22	-1	-1	-1	-1	50	550	80	19	1	-1	0	0	0	0.5	3	548	549
1059	神武天极塔	妖僧	怪物	Npc_yaoseng_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1060	神武天极塔	野猴	怪物	Npc_yehouzi_1		Animation/NPC/Animal/Baboon	TianShanHead	271	1.5	1.7	0.3	77	77	77	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	74	343
1061	神武天极塔	野猴	怪物	Npc_yehouzi_2		Animation/NPC/Animal/Baboon	TianShanHead	271	1.5	1.7	0.3	77	77	77	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	74	343
1062	神武天极塔	野猪	怪物	Npc_yezhu_1		Animation/NPC/Animal/Pig	DaLiHead	17	1.8	2	0.6	76	76	76	-1	-1	-1	-1	0	-1	80	78	3	-1	0	0	0	0.5	3	252	253
1063	神武天极塔	怨灵	怪物	Npc_yuanlingnv_1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	1.8	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1064	神武天极塔	林惊羽	BOSS	Npc_linjingyu_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	2.7	3	1.5	249	249	249	-1	-1	-1	-1	50	15	80	19	1	-1	0	0	0	0.5	3	123	123
1065	神武天极塔	玉阳子	BOSS	Npc_yuyangzi_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	2.7	3	1.5	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	509	510
1066	神武天极塔	田不易	BOSS	Npc_tianbuyi_1		Animation/NPC/Man/Fat/One_Sword	head-shaolin	291	2.7	3	2	115	115	115	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	123	123
1067	神武天极塔	上官策	BOSS	Npc_shangguance_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	2.7	3	1.5	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1068	神武天极塔	吸血老妖	BOSS	Npc_xixuelaoyao_1		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	2.7	3	1.5	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	512	513
1069	神武天极塔	百毒子	BOSS	Npc_baiduzi_1		Animation/NPC/Man/Child/Magic	head-shaolin	289	2.7	3	2	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1070	神武天极塔	金瓶儿	BOSS	Npc_jinpinger_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	2.7	3	1.5	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	504	504
1071	神武天极塔	朱雀	BOSS	Npc_youji_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	2.7	3	1.5	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
1072	神武天极塔	黑虎凶灵	BOSS	Npc_miaozunanzhanshi_YL		Animation/NPC/Man/Strong/One_Sword	DaLiHead	300	2.7	3	1.5	24	23	22	-1	-1	-1	-1	50	544	80	19	1	-1	0	0	0	0.5	3	542	543
1073	神武天极塔	燕虹	BOSS	Npc_yanhong_1		Animation/NPC/Woman/MatureWoman/No_Weapon	head-shaolin	305	2.7	3	1.5	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	506	507
1074	炼血堂隐藏	神秘机关	NPC	Npc_Pobudui_1				-1	0.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1075	BOSS烛龙	烛龙	BOSS	Npc_zhulong_1		Animation/NPC/Animal/Snake	DaLiHead	17	6	2	1	620	620	620	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	2	3	619	343
1076	开学装-青云男	鱼尾装	时装	Sz_kaixuenan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1077	开学装-青云女	鱼尾装	时装	Sz_kaixuenv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1078	开学装-鬼王男	鱼尾装	时装	Sz_kaixuenan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1079	开学装-鬼王女	鱼尾装	时装	Sz_kaixuenv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1080	开学装-天音男	鱼尾装	时装	Sz_kaixuenan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1081	开学装-天音女	鱼尾装	时装	Sz_kaixuenv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1082	开学装-合欢男	鱼尾装	时装	Sz_kaixuenan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1083	开学装-合欢女	鱼尾装	时装	Sz_kaixuenv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1084	师徒装-青云男	鱼尾装	时装	Sz_shitutaonan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1085	师徒装-青云女	鱼尾装	时装	Sz_shitutaonv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1086	师徒装-鬼王男	鱼尾装	时装	Sz_shitutaonan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1087	师徒装-鬼王女	鱼尾装	时装	Sz_shitutaonv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1088	师徒装-天音男	鱼尾装	时装	Sz_shitutaonan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1089	师徒装-天音女	鱼尾装	时装	Sz_shitutaonv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1090	师徒装-合欢男	鱼尾装	时装	Sz_shitutaonan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1091	师徒装-合欢女	鱼尾装	时装	Sz_shitutaonv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1092	中秋装-青云男	鱼尾装	时装	Sz_zhongqiunan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1093	中秋装-青云女	鱼尾装	时装	Sz_zhongqiunv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1094	中秋装-鬼王男	鱼尾装	时装	Sz_zhongqiunan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1095	中秋装-鬼王女	鱼尾装	时装	Sz_zhongqiunv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1096	中秋装-天音男	鱼尾装	时装	Sz_zhongqiunan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1097	中秋装-天音女	鱼尾装	时装	Sz_zhongqiunv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1098	中秋装-合欢男	鱼尾装	时装	Sz_zhongqiunan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1099	中秋装-合欢女	鱼尾装	时装	Sz_zhongqiunv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1100	灰旗	灰旗	NPC	Npc_huiqi_1				-1	6	2	1.7	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.8	3	-1	-1
1101	中央战旗-红	中央战旗	NPC	Npc_zhanqihong_1				-1	8	2	2.3	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	1	3	-1	-1
1102	中央战旗-蓝	中央战旗	NPC	Npc_zhanqilan_1				-1	8	2	2.3	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	1	3	-1	-1
1103	烛龙晶魄	烛龙晶魄	NPC	Npc_Zhulongjingpo_1				-1	2	2.2	0.3	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	1.5	3	-1	-1
1104	BOSS烛龙-蓝	烛龙	BOSS	Npc_zhulong_2		Animation/NPC/Animal/Snake	DaLiHead	17	6	2	1	620	620	620	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	2	3	619	343
1105	BOSS烛龙-绿	烛龙	BOSS	Npc_zhulong_3		Animation/NPC/Animal/Snake	DaLiHead	17	6	2	1	620	620	620	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	2	3	619	343
1106	凤凰装-青云男	凤凰装	时装	Sz_fenghuangnan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1107	凤凰装-青云女	凤凰装	时装	Sz_fenghuangnv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1108	凤凰装-鬼王男	凤凰装	时装	Sz_fenghuangnan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1109	凤凰装-鬼王女	凤凰装	时装	Sz_fenghuangnv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1110	凤凰装-天音男	凤凰装	时装	Sz_fenghuangnan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1111	凤凰装-天音女	凤凰装	时装	Sz_fenghuangnv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1112	凤凰装-合欢男	凤凰装	时装	Sz_fenghuangnan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
