Id	Desc	FormulaType	IsStatic	ProductId	StaticCount	MoneyType	Money	LevelReq	StuffGroup1	StuffCount1	StuffGroup2	StuffCount2	StuffGroup3	StuffCount3	StuffGroup4	StuffCount4	StuffGroup5	StuffCount5	StuffGroup6	StuffCount6	SecPasswordId
622	夺魄断金石（神级）转化	3	0	11	1	0	0	-1	440	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
623	渡劫金刚石（神级）转化	3	0	11	1	0	0	-1	450	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
624	三味金刚石（神级）转化	3	0	11	1	0	0	-1	460	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
625	神行金刚石（神级）转化	3	0	11	1	0	0	-1	470	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
626	天心金刚石（神级）转化	3	0	11	1	0	0	-1	480	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
627	避尘金刚石（神级）转化	3	0	11	1	0	0	-1	490	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
628	强震断金石（神级）转化	3	0	11	1	0	0	-1	500	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
629	摄心断金石（神级）转化	3	0	11	1	0	0	-1	510	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
630	御魂断金石（神级）转化	3	0	11	1	0	0	-1	520	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
631	万钧断金石（神级）转化	3	0	11	1	0	0	-1	530	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
632	强震金刚石（神级）转化	3	0	11	1	0	0	-1	540	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
633	摄心金刚石（神级）转化	3	0	11	1	0	0	-1	550	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
634	御魂金刚石（神级）转化	3	0	11	1	0	0	-1	560	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
635	万钧金刚石（神级）转化	3	0	11	1	0	0	-1	570	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
636	师父的关怀	-1	1	2200	1	0	0	-1	580	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
637	益血符升级	-1	1	3320	1	0	0	-1	250	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
638	极品益血符升级	-1	1	3340	1	0	0	-1	260	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
639	真气符升级	-1	1	3321	1	0	0	-1	251	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
640	极品真气符升级	-1	1	3341	1	0	0	-1	261	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
641	利矛符升级	-1	1	3322	1	0	0	-1	252	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
642	极品利矛符升级	-1	1	3342	1	0	0	-1	262	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
643	坚盾符升级	-1	1	3323	1	0	0	-1	253	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
644	极品坚盾符升级	-1	1	3343	1	0	0	-1	263	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
645	缥缈符升级	-1	1	3324	1	0	0	-1	254	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
646	极品缥缈符升级	-1	1	3344	1	0	0	-1	264	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
647	鹰眼符升级	-1	1	3325	1	0	0	-1	255	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
648	极品鹰眼符升级	-1	1	3345	1	0	0	-1	265	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
649	虎翼符升级	-1	1	3326	1	0	0	-1	256	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
650	极品虎翼符升级	-1	1	3346	1	0	0	-1	266	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
651	龟甲符升级	-1	1	3327	1	0	0	-1	257	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
652	极品龟甲符升级	-1	1	3347	1	0	0	-1	267	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
653	凤羽符升级	-1	1	3328	1	0	0	-1	258	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
654	极品凤羽符升级	-1	1	3348	1	0	0	-1	268	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
655	龙鳞符升级	-1	1	3329	1	0	0	-1	259	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
656	极品龙鳞符升级	-1	1	3349	1	0	0	-1	269	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
668	八卦石·豪血	-1	0	23	1	0	0	-1	700	1	706	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
669	八卦石·紫薇	-1	0	23	1	0	0	-1	701	1	706	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
670	八卦石·八凶	-1	0	23	1	0	0	-1	702	1	706	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
671	八卦石·黄道	-1	0	23	1	0	0	-1	703	1	706	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
672	八卦石·魔煞	-1	0	23	1	0	0	-1	704	1	706	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
673	八卦石·万通	-1	0	23	1	0	0	-1	705	1	706	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
674	真仙(1）拆解	-1	1	4212	1	0	1000	-1	801	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
675	真仙(20）拆解	-1	1	4212	150	0	1000	-1	802	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
676	真仙(40）拆解	-1	1	4212	240	0	1000	-1	803	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
677	真仙(70）拆解	-1	1	4212	360	0	1000	-1	804	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
678	真仙(100）拆解	-1	1	4212	540	0	1000	-1	805	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	真仙(130）拆解	-1	1	4212	780	0	1000	-1	806	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
680	真仙(150）拆解	-1	1	4212	1080	0	1000	-1	807	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
687	斩龙碎片合成	-1	1	37033	1	0	1000	-1	304	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
688	技能玉三合一	-1	0	24	1	0	1000	-1	900	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
689	阴阳元神法阵完整	-1	1	2219	1	0	1000	-1	219	1	220	1	221	1	-1	-1	-1	-1	-1	-1	-1
690	乾坤轮回盘碎片合成	-1	1	37020	1	0	1000	-1	305	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
691	初级物华天宝升级	-1	1	4003	1	0	0	-1	280	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
692	中级物华天宝升级	-1	1	4004	1	0	0	-1	281	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
693	名贵首饰（隐藏任务道具）	-1	1	2225	1	0	1000	-1	282	1	283	1	284	1	285	1	-1	-1	-1	-1	-1
694	盛如夏花碎片合成	-1	1	20076	1	0	1000	-1	286	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
695	真仙碎片转八卦石·豪血	-1	1	37904	1	0	0	151	707	1	215	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
696	真仙碎片转八卦石·紫薇	-1	1	37905	1	0	0	151	708	1	215	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
697	真仙碎片转八卦石·八凶	-1	1	37906	1	0	0	151	709	1	215	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
698	真仙碎片转八卦石·黄道	-1	1	37907	1	0	0	151	710	1	215	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
699	真仙碎片转八卦石·魔煞	-1	1	37908	1	0	0	151	711	1	215	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
700	真仙碎片转八卦石·万通	-1	1	37909	1	0	0	151	712	1	215	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
701	小黄鸡内丹碎片	-1	1	14008	1	0	1000	-1	287	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
