Id	Desc	Money	BindYuanBao	Exp	TitleID	ToolID1	ToolNum1	ToolID2	ToolNum2	ProItemID1	ProNum1	ProItemID2	ProNum2	ProItemID3	ProNum3	ProItemID4	ProNum4	ChoosedID	ItemID0	ItemNum0	ItemID1	ItemNum1	ItemID2	ItemNum2
3414	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3415	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3416	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3417	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3418	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3419	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3420	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3421	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3422	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3423	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3424	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3425	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3426	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3427	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3428	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3429	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3430	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3431	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3432	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3433	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3434	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3435	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3436	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3437	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3438	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3439	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3440	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3441	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3442	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3443	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3444	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3445	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3446	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3447	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3448	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3449	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3450	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3451	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3452	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3453	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3454	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3455	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3456	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3457	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3458	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3459	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3460	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3461	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3462	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3463	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3464	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3465	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3466	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3467	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3468	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3469	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3470	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3471	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3472	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3473	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3474	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3475	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3476	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3477	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3478	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3479	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3480	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3481	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3482	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3483	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3484	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3485	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3486	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3487	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3488	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3489	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3490	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3491	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3492	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3493	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3494	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3495	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3496	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3497	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3498	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3499	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3500	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3501	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3502	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3503	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3504	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3505	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3506	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3507	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3508	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3509	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3510	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3511	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3512	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3513	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3514	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3515	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3516	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3517	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3518	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3519	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3520	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3521	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3522	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3523	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3524	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3525	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3526	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3527	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3528	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3529	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3530	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3531	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3532	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3533	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3534	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3535	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3536	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3537	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3538	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3539	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3540	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3541	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3542	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3543	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3544	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3545	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3546	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3547	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3548	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3549	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3550	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3551	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3552	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3553	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3554	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3555	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3556	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3557	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3558	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3559	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3560	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3561	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3562	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3563	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3564	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3565	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3566	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3567	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3568	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3569	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3570	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3571	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3572	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3573	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3574	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3575	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3576	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3577	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3578	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3579	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3580	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3581	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3582	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3583	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3584	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3585	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3586	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3587	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3588	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3589	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3590	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3591	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3592	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3593	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3594	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3595	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3596	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3597	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3598	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3599	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3600	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3601	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3602	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3603	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3604	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3605	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3606	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3607	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3608	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3609	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3610	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3611	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3612	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3613	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3614	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3615	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3616	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3617	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3618	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3619	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3620	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3621	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
3622	节日环占位	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
